season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2007,LAC,PHO,6,?,Elton Brand,Sam Cassell,Shaun Livingston,Tim Thomas,Amar'e Stoudemire,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Cuttino Mobley
2007,LAC,PHO,11,?,Cuttino Mobley,Elton Brand,Shaun Livingston,Tim Thomas,Amar'e Stoudemire,Boris Diaw,Leandro Barbosa,Marcus Banks,Shawn Marion,Corey Maggette
2007,LAC,PHO,14,?,Corey Maggette,Cuttino Mobley,Shaun Livingston,Tim Thomas,Boris Diaw,James Jones,Kurt Thomas,Leandro Barbosa,Marcus Banks,Chris Kaman
2007,LAC,PHO,18,?,Corey Maggette,Daniel Ewing,Elton Brand,Sam Cassell,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman
2007,LAC,PHO,20,?,Corey Maggette,Elton Brand,Quinton Ross,Sam Cassell,Amar'e Stoudemire,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Chris Kaman
2007,LAC,PHO,23,?,Elton Brand,Quinton Ross,Shaun Livingston,Tim Thomas,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Corey Maggette
2007,LAC,PHO,24,?,Cuttino Mobley,Elton Brand,Shaun Livingston,Tim Thomas,Kurt Thomas,Leandro Barbosa,Marcus Banks,Shawn Marion,Steve Nash,Corey Maggette
2007,LAC,PHO,37,?,Corey Maggette,Cuttino Mobley,Shaun Livingston,Tim Thomas,Boris Diaw,James Jones,Marcus Banks,Raja Bell,Shawn Marion,Chris Kaman
2007,LAC,PHO,41,?,Corey Maggette,Cuttino Mobley,Shaun Livingston,Tim Thomas,Boris Diaw,Kurt Thomas,Leandro Barbosa,Raja Bell,Steve Nash,Chris Kaman
2007,SAS,PHO,7,?,Michael Finley,Robert Horry,Tim Duncan,Tony Parker,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Brent Barry
2007,SAS,PHO,18,?,Brent Barry,Fabricio Oberto,Tim Duncan,Tony Parker,Boris Diaw,Kurt Thomas,Leandro Barbosa,Marcus Banks,Steve Nash,Beno Udrih
2007,SAS,PHO,22,?,Fabricio Oberto,Manu Ginobili,Tim Duncan,Tony Parker,Amar'e Stoudemire,Jalen Rose,Leandro Barbosa,Shawn Marion,Steve Nash,Brent Barry
2007,SAS,PHO,23,?,Fabricio Oberto,Manu Ginobili,Tim Duncan,Tony Parker,Amar'e Stoudemire,Jalen Rose,Raja Bell,Shawn Marion,Steve Nash,Brent Barry
2007,SAS,PHO,27,?,Fabricio Oberto,Manu Ginobili,Tim Duncan,Tony Parker,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Bruce Bowen
2007,SAS,PHO,31,?,Bruce Bowen,Robert Horry,Tim Duncan,Tony Parker,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Brent Barry
2007,SAS,PHO,45,?,Bruce Bowen,Fabricio Oberto,Tim Duncan,Tony Parker,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Brent Barry
2007,SAS,PHO,46,?,Fabricio Oberto,Manu Ginobili,Tim Duncan,Tony Parker,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Brent Barry
2007,PHO,DAL,0,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Devin Harris,Dirk Nowitzki,Erick Dampier,Jason Terry,Jerry Stackhouse,Amar'e Stoudemire
2007,PHO,DAL,13,?,Jalen Rose,Leandro Barbosa,Marcus Banks,Shawn Marion,Anthony Johnson,Devean George,Erick Dampier,Jason Terry,Jerry Stackhouse,Boris Diaw
2007,PHO,DAL,14,?,Boris Diaw,Jalen Rose,Leandro Barbosa,Shawn Marion,Anthony Johnson,DeSagana Diop,Devean George,Jason Terry,Jerry Stackhouse,Amar'e Stoudemire
2007,PHO,DAL,16,?,Boris Diaw,Jalen Rose,Leandro Barbosa,Shawn Marion,DeSagana Diop,Devin Harris,Dirk Nowitzki,Jason Terry,Jerry Stackhouse,Amar'e Stoudemire
2007,PHO,DAL,17,?,Jalen Rose,Leandro Barbosa,Shawn Marion,Steve Nash,DeSagana Diop,Devin Harris,Dirk Nowitzki,Jason Terry,Jerry Stackhouse,Amar'e Stoudemire
2007,PHO,DAL,22,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Anthony Johnson,Devean George,Dirk Nowitzki,Greg Buckner,Jerry Stackhouse,Amar'e Stoudemire
2007,PHO,DAL,25,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,DeSagana Diop,Devin Harris,Dirk Nowitzki,Jason Terry,Jerry Stackhouse,Amar'e Stoudemire
2007,PHO,DAL,37,?,Jalen Rose,James Jones,Leandro Barbosa,Steve Nash,Anthony Johnson,Devean George,Erick Dampier,Greg Buckner,Jason Terry,Boris Diaw
2007,PHO,DAL,38,?,Jalen Rose,James Jones,Leandro Barbosa,Steve Nash,Anthony Johnson,Devean George,Erick Dampier,Greg Buckner,Jason Terry,Amar'e Stoudemire
2007,PHO,MEM,0,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Damon Stoudamire,Eddie Jones,Hakim Warrick,Mike Miller,Stromile Swift,Amar'e Stoudemire
2007,PHO,MEM,9,?,Jalen Rose,James Jones,Shawn Marion,Steve Nash,Dahntay Jones,Damon Stoudamire,Lawrence Roberts,Mike Miller,Rudy Gay,Boris Diaw
2007,PHO,MEM,13,?,Jumaine Jones,Kurt Thomas,Leandro Barbosa,Shawn Marion,Chucky Atkins,Dahntay Jones,Eddie Jones,Lawrence Roberts,Rudy Gay,Jalen Rose
2007,PHO,MEM,15,?,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Chucky Atkins,Dahntay Jones,Eddie Jones,Lawrence Roberts,Rudy Gay,Jumaine Jones
2007,PHO,MEM,19,?,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Damon Stoudamire,Eddie Jones,Hakim Warrick,Mike Miller,Stromile Swift,Amar'e Stoudemire
2007,PHO,MEM,23,?,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Damon Stoudamire,Eddie Jones,Hakim Warrick,Lawrence Roberts,Mike Miller,Amar'e Stoudemire
2007,PHO,MEM,25,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Damon Stoudamire,Eddie Jones,Hakim Warrick,Lawrence Roberts,Mike Miller,Amar'e Stoudemire
2007,PHO,MEM,26,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Damon Stoudamire,Eddie Jones,Hakim Warrick,Mike Miller,Stromile Swift,Amar'e Stoudemire
2007,PHO,MEM,29,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Alexander Johnson,Dahntay Jones,Kyle Lowry,Lawrence Roberts,Rudy Gay,Amar'e Stoudemire
2007,PHO,MEM,30,?,Boris Diaw,Leandro Barbosa,Shawn Marion,Steve Nash,Dahntay Jones,Hakim Warrick,Kyle Lowry,Lawrence Roberts,Rudy Gay,Amar'e Stoudemire
2007,PHO,MEM,31,?,Boris Diaw,Jalen Rose,Shawn Marion,Steve Nash,Dahntay Jones,Hakim Warrick,Kyle Lowry,Lawrence Roberts,Rudy Gay,Amar'e Stoudemire
2007,PHO,MEM,35,?,Boris Diaw,Jalen Rose,Leandro Barbosa,Shawn Marion,Chucky Atkins,Dahntay Jones,Hakim Warrick,Lawrence Roberts,Rudy Gay,Amar'e Stoudemire
2007,PHO,PHI,0,?,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Chris Webber,Kevin Ollie,Samuel Dalembert,Amar'e Stoudemire
2007,PHO,PHI,9,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Steven Hunter,Amar'e Stoudemire
2007,PHO,PHI,13,?,Jalen Rose,Kurt Thomas,Leandro Barbosa,Marcus Banks,Andre Iguodala,Kyle Korver,Shavlik Randolph,Steven Hunter,Willie Green,Boris Diaw
2007,PHO,PHI,22,?,Leandro Barbosa,Marcus Banks,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Kyle Korver,Steven Hunter,Willie Green,Amar'e Stoudemire
2007,PHO,PHI,25,?,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Chris Webber,Kevin Ollie,Samuel Dalembert,Amar'e Stoudemire
2007,PHO,PHI,29,?,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Chris Webber,Steven Hunter,Willie Green,Amar'e Stoudemire
2007,PHO,PHI,32,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Chris Webber,Kyle Korver,Willie Green,Amar'e Stoudemire
2007,PHO,PHI,36,?,Kurt Thomas,Marcus Banks,Raja Bell,Shawn Marion,Allen Iverson,Andre Iguodala,Kyle Korver,Shavlik Randolph,Willie Green,Boris Diaw
2007,PHO,PHI,43,?,Jalen Rose,Leandro Barbosa,Marcus Banks,Shawn Marion,Allen Iverson,Andre Iguodala,Rodney Carney,Samuel Dalembert,Willie Green,Amar'e Stoudemire
2007,UTA,PHO,0,?,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,Amar'e Stoudemire,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,C.J. Miles
2007,UTA,PHO,7,?,Carlos Boozer,Deron Williams,Jarron Collins,Ronnie Brewer,Amar'e Stoudemire,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,C.J. Miles
2007,UTA,PHO,12,?,Derek Fisher,Deron Williams,Jarron Collins,Matt Harpring,Jalen Rose,Kurt Thomas,Leandro Barbosa,Marcus Banks,Shawn Marion,Carlos Boozer
2007,UTA,PHO,17,?,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,Amar'e Stoudemire,Jalen Rose,Kurt Thomas,Marcus Banks,Raja Bell,Derek Fisher
2007,UTA,PHO,18,?,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,Amar'e Stoudemire,Leandro Barbosa,Marcus Banks,Raja Bell,Shawn Marion,Derek Fisher
2007,UTA,PHO,19,?,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,Amar'e Stoudemire,Leandro Barbosa,Marcus Banks,Raja Bell,Shawn Marion,Carlos Boozer
2007,UTA,PHO,20,?,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,Amar'e Stoudemire,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Carlos Boozer
2007,UTA,PHO,26,?,Carlos Boozer,Deron Williams,Mehmet Okur,Ronnie Brewer,Amar'e Stoudemire,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,C.J. Miles
2007,UTA,PHO,30,?,Deron Williams,Mehmet Okur,Roger Powell,Ronnie Brewer,Amar'e Stoudemire,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,C.J. Miles
2007,UTA,PHO,37,?,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,Jalen Rose,James Jones,Kurt Thomas,Leandro Barbosa,Raja Bell,Carlos Boozer
2007,UTA,PHO,40,?,Derek Fisher,Deron Williams,Matt Harpring,Mehmet Okur,Amar'e Stoudemire,James Jones,Leandro Barbosa,Raja Bell,Shawn Marion,Carlos Boozer
2007,UTA,PHO,46,?,Deron Williams,Matt Harpring,Mehmet Okur,Paul Millsap,Amar'e Stoudemire,Jalen Rose,Kurt Thomas,Leandro Barbosa,Shawn Marion,Carlos Boozer
2007,GSW,PHO,4,?,Jason Richardson,Mickael Pietrus,Mike Dunleavy,Monta Ellis,Amar'e Stoudemire,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Andris Biedrins
2007,GSW,PHO,8,?,Matt Barnes,Mike Dunleavy,Monta Ellis,Troy Murphy,Boris Diaw,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Jason Richardson
2007,GSW,PHO,11,?,Mickael Pietrus,Mike Dunleavy,Monta Ellis,Troy Murphy,Jalen Rose,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Jason Richardson
2007,GSW,PHO,13,?,Jason Richardson,Mickael Pietrus,Mike Dunleavy,Monta Ellis,Amar'e Stoudemire,Jalen Rose,James Jones,Leandro Barbosa,Raja Bell,Andris Biedrins
2007,GSW,PHO,15,?,Matt Barnes,Mickael Pietrus,Mike Dunleavy,Monta Ellis,Boris Diaw,James Jones,Leandro Barbosa,Marcus Banks,Raja Bell,Andris Biedrins
2007,GSW,PHO,33,?,Jason Richardson,Mickael Pietrus,Monta Ellis,Troy Murphy,Boris Diaw,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Anthony Roberson
2007,GSW,PHO,37,?,Anthony Roberson,Mickael Pietrus,Mike Dunleavy,Monta Ellis,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Raja Bell,Andris Biedrins
2007,GSW,PHO,39,?,Matt Barnes,Mickael Pietrus,Mike Dunleavy,Monta Ellis,Amar'e Stoudemire,Boris Diaw,James Jones,Leandro Barbosa,Raja Bell,Andris Biedrins
2007,PHO,NOP,0,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Bobby Jackson,Chris Paul,Desmond Mason,Peja Stojakovic,Tyson Chandler,Amar'e Stoudemire
2007,PHO,NOP,6,?,Boris Diaw,Leandro Barbosa,Raja Bell,Steve Nash,Bobby Jackson,Chris Paul,Desmond Mason,Peja Stojakovic,Tyson Chandler,Amar'e Stoudemire
2007,PHO,NOP,7,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Steve Nash,Bobby Jackson,Chris Paul,Desmond Mason,Marc Jackson,Peja Stojakovic,Boris Diaw
2007,PHO,NOP,8,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Steve Nash,Bobby Jackson,Chris Paul,Marc Jackson,Peja Stojakovic,Rasual Butler,Boris Diaw
2007,PHO,NOP,13,?,Kurt Thomas,Leandro Barbosa,Marcus Banks,Shawn Marion,Bobby Jackson,Desmond Mason,Jannero Pargo,Marc Jackson,Rasual Butler,Jalen Rose
2007,PHO,NOP,20,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Chris Paul,Desmond Mason,Peja Stojakovic,Rasual Butler,Tyson Chandler,Amar'e Stoudemire
2007,PHO,NOP,25,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Bobby Jackson,Chris Paul,Desmond Mason,Peja Stojakovic,Tyson Chandler,Amar'e Stoudemire
2007,PHO,NOP,32,?,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Chris Paul,Desmond Mason,Peja Stojakovic,Rasual Butler,Tyson Chandler,James Jones
2007,PHO,NOP,40,?,Kurt Thomas,Marcus Banks,Shawn Marion,Steve Nash,Bobby Jackson,Jannero Pargo,Peja Stojakovic,Rasual Butler,Tyson Chandler,Boris Diaw
2007,PHO,NOP,43,?,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Bobby Jackson,Chris Paul,Desmond Mason,Peja Stojakovic,Tyson Chandler,Boris Diaw
2007,PHO,NJN,0,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Jason Collins,Jason Kidd,Nenad Krstic,Richard Jefferson,Vince Carter,Amar'e Stoudemire
2007,PHO,NJN,7,?,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Jason Collins,Jason Kidd,Nenad Krstic,Richard Jefferson,Vince Carter,Amar'e Stoudemire
2007,PHO,NJN,12,?,Kurt Thomas,Marcus Banks,Raja Bell,Shawn Marion,Marcus Williams,Mikki Moore,Nenad Krstic,Richard Jefferson,Vince Carter,Boris Diaw
2007,PHO,NJN,25,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Jason Collins,Jason Kidd,Nenad Krstic,Richard Jefferson,Vince Carter,Amar'e Stoudemire
2007,PHO,NJN,32,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Bostjan Nachbar,Jason Kidd,Nenad Krstic,Richard Jefferson,Vince Carter,Amar'e Stoudemire
2007,PHO,NJN,33,?,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Bostjan Nachbar,Jason Kidd,Nenad Krstic,Richard Jefferson,Vince Carter,Amar'e Stoudemire
2007,PHO,NJN,39,?,James Jones,Kurt Thomas,Marcus Banks,Steve Nash,Antoine Wright,Bostjan Nachbar,Hassan Adams,Marcus Williams,Mikki Moore,Boris Diaw
2007,POR,PHO,8,?,Jarrett Jack,Martell Webster,Travis Outlaw,Zach Randolph,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Ime Udoka
2007,POR,PHO,11,?,Jarrett Jack,Juan Dixon,Stephen Graham,Travis Outlaw,Boris Diaw,Kurt Thomas,Marcus Banks,Raja Bell,Shawn Marion,Jamaal Magloire
2007,POR,PHO,14,?,Juan Dixon,Sergio Rodriguez,Stephen Graham,Travis Outlaw,Boris Diaw,Jalen Rose,Kurt Thomas,Marcus Banks,Raja Bell,Jamaal Magloire
2007,POR,PHO,32,?,Jarrett Jack,Juan Dixon,Travis Outlaw,Zach Randolph,Boris Diaw,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Ime Udoka
2007,POR,PHO,37,?,Juan Dixon,Martell Webster,Sergio Rodriguez,Travis Outlaw,Boris Diaw,Kurt Thomas,Marcus Banks,Raja Bell,Shawn Marion,Jamaal Magloire
2007,POR,PHO,39,?,Juan Dixon,Martell Webster,Sergio Rodriguez,Travis Outlaw,Amar'e Stoudemire,Kurt Thomas,Marcus Banks,Shawn Marion,Steve Nash,Jamaal Magloire
2007,POR,PHO,44,?,Jarrett Jack,Martell Webster,Sergio Rodriguez,Travis Outlaw,Amar'e Stoudemire,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Jamaal Magloire
2007,POR,PHO,46,?,Jarrett Jack,Martell Webster,Sergio Rodriguez,Travis Outlaw,Boris Diaw,James Jones,Marcus Banks,Pat Burke,Raja Bell,Jamaal Magloire
2007,PHO,HOU,0,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Rafer Alston,Shane Battier,Steve Novak,Tracy McGrady,Yao Ming,Amar'e Stoudemire
2007,PHO,HOU,7,?,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Chuck Hayes,Rafer Alston,Shane Battier,Steve Novak,Tracy McGrady,Amar'e Stoudemire
2007,PHO,HOU,16,?,Jalen Rose,Leandro Barbosa,Shawn Marion,Steve Nash,Chuck Hayes,John Lucas III,Luther Head,Steve Novak,Tracy McGrady,Amar'e Stoudemire
2007,PHO,HOU,19,?,Jalen Rose,Raja Bell,Shawn Marion,Steve Nash,Chuck Hayes,John Lucas III,Luther Head,Shane Battier,Tracy McGrady,Amar'e Stoudemire
2007,PHO,HOU,30,?,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,Yao Ming,Kurt Thomas
2007,PHO,HOU,36,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Chuck Hayes,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,Boris Diaw
2007,PHO,HOU,40,?,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Chuck Hayes,Luther Head,Rafer Alston,Tracy McGrady,Yao Ming,Amar'e Stoudemire
2007,PHO,HOU,43,?,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Luther Head,Rafer Alston,Shane Battier,Tracy McGrady,Yao Ming,Amar'e Stoudemire
2007,PHO,MIL,7,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Steve Nash,Andrew Bogut,Charlie Bell,Ersan Ilyasova,Michael Redd,Mo Williams,Amar'e Stoudemire
2007,PHO,MIL,20,?,Jalen Rose,Raja Bell,Shawn Marion,Steve Nash,Andrew Bogut,Charlie Bell,Michael Redd,Mo Williams,Ruben Patterson,Amar'e Stoudemire
2007,PHO,MIL,21,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Andrew Bogut,Charlie Bell,Michael Redd,Mo Williams,Ruben Patterson,Amar'e Stoudemire
2007,PHO,MIL,25,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,Andrew Bogut,Charlie Bell,Michael Redd,Mo Williams,Ruben Patterson,Amar'e Stoudemire
2007,PHO,MIL,32,?,Leandro Barbosa,Raja Bell,Shawn Marion,Steve Nash,Charlie Bell,Dan Gadzuric,Ersan Ilyasova,Michael Redd,Mo Williams,Boris Diaw
2007,PHO,MIL,34,?,James Jones,Leandro Barbosa,Raja Bell,Shawn Marion,Charlie Bell,Dan Gadzuric,Ersan Ilyasova,Michael Redd,Steve Blake,Amar'e Stoudemire
2007,PHO,SAC,0,?,Boris Diaw,Raja Bell,Shawn Marion,Steve Nash,John Salmons,Kenny Thomas,Kevin Martin,Mike Bibby,Ronnie Price,Amar'e Stoudemire
2007,PHO,SAC,5,?,Kurt Thomas,Raja Bell,Shawn Marion,Steve Nash,Brad Miller,John Salmons,Kenny Thomas,Kevin Martin,Mike Bibby,Boris Diaw
2007,PHO,SAC,7,?,Kurt Thomas,Leandro Barbosa,Shawn Marion,Steve Nash,Brad Miller,Francisco Garcia,Kenny Thomas,Kevin Martin,Mike Bibby,Boris Diaw
2007,PHO,SAC,11,?,Kurt Thomas,Leandro Barbosa,Raja Bell,Shawn Marion,Brad Miller,Francisco Garcia,Kenny Thomas,Kevin Martin,Mike Bibby,James Jones
