season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2009,MEM,LAC,21,Darko Milicic,Marc Gasol,?,O.J. Mayo,Rudy Gay,Al Thornton,Baron Davis,Marcus Camby,Mardy Collins,Zach Randolph,Mike Conley
2009,MEM,LAC,25,Darko Milicic,Darrell Arthur,?,O.J. Mayo,Rudy Gay,Al Thornton,Baron Davis,Eric Gordon,Marcus Camby,Zach Randolph,Kyle Lowry
2009,MEM,LAC,37,Hakim Warrick,Marc Gasol,?,Quinton Ross,Rudy Gay,Al Thornton,Baron Davis,Marcus Camby,Paul Davis,Steve Novak,Mike Conley
2009,LAC,DET,0,Al Thornton,Brian Skinner,?,Fred Jones,Marcus Camby,Allen Iverson,Amir Johnson,Kwame Brown,Rodney Stuckey,Tayshaun Prince,Eric Gordon
2009,LAC,DET,16,DeAndre Jordan,Eric Gordon,?,Paul Davis,Steve Novak,Antonio McDyess,Arron Afflalo,Rodney Stuckey,Tayshaun Prince,Walter Herrmann,Mardy Collins
2009,LAC,DET,17,DeAndre Jordan,Eric Gordon,?,Paul Davis,Steve Novak,Amir Johnson,Arron Afflalo,Rodney Stuckey,Tayshaun Prince,Walter Herrmann,Mardy Collins
2009,LAC,DET,19,Al Thornton,Eric Gordon,?,Mardy Collins,Steve Novak,Allen Iverson,Arron Afflalo,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Marcus Camby
2009,LAC,DET,22,Al Thornton,Eric Gordon,?,Mardy Collins,Steve Novak,Allen Iverson,Antonio McDyess,Arron Afflalo,Rodney Stuckey,Tayshaun Prince,Marcus Camby
2009,LAC,DET,42,Al Thornton,DeAndre Jordan,?,Marcus Camby,Mardy Collins,Allen Iverson,Amir Johnson,Antonio McDyess,Rodney Stuckey,Tayshaun Prince,Eric Gordon
2009,MEM,LAC,12,Darius Miles,Hakim Warrick,?,O.J. Mayo,Rudy Gay,Eric Gordon,Fred Jones,Ricky Davis,Steve Novak,Zach Randolph,Marko Jaric
2009,MEM,LAC,13,Darius Miles,Greg Buckner,?,Marko Jaric,Rudy Gay,Baron Davis,DeAndre Jordan,Fred Jones,Ricky Davis,Steve Novak,Hakim Warrick
2009,MEM,LAC,19,Marc Gasol,Mike Conley,?,Quinton Ross,Rudy Gay,Al Thornton,Baron Davis,Eric Gordon,Ricky Davis,Zach Randolph,O.J. Mayo
2009,MEM,LAC,22,Greg Buckner,Marc Gasol,?,O.J. Mayo,Rudy Gay,Al Thornton,Eric Gordon,Fred Jones,Ricky Davis,Zach Randolph,Mike Conley
2009,MEM,LAC,29,Darko Milicic,Hakim Warrick,?,O.J. Mayo,Rudy Gay,Al Thornton,Eric Gordon,Fred Jones,Marcus Camby,Zach Randolph,Mike Conley
2009,MEM,LAC,37,Greg Buckner,Marc Gasol,?,Quinton Ross,Rudy Gay,Al Thornton,Baron Davis,Fred Jones,Marcus Camby,Ricky Davis,Marko Jaric
2009,MEM,LAC,41,Darko Milicic,Greg Buckner,?,Mike Conley,O.J. Mayo,Al Thornton,Baron Davis,Eric Gordon,Marcus Camby,Ricky Davis,Hakim Warrick
2009,MEM,LAC,46,Darius Miles,Darko Milicic,?,Marko Jaric,Quinton Ross,Al Thornton,Eric Gordon,Fred Jones,Steve Novak,Zach Randolph,Hakim Warrick
2009,LAC,CHA,0,Al Thornton,Baron Davis,?,Ricky Davis,Zach Randolph,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Marcus Camby
2009,LAC,CHA,9,Al Thornton,Marcus Camby,?,Ricky Davis,Zach Randolph,Boris Diaw,D.J. Augustin,DeSagana Diop,Gerald Wallace,Raja Bell,Mike Taylor
2009,LAC,CHA,12,Alex Acker,Brian Skinner,?,Ricky Davis,Steve Novak,Boris Diaw,D.J. Augustin,DeSagana Diop,Gerald Wallace,Raja Bell,Mike Taylor
2009,LAC,CHA,13,Alex Acker,Brian Skinner,?,Ricky Davis,Steve Novak,Cartier Martin,D.J. Augustin,Emeka Okafor,Gerald Wallace,Vladimir Radmanovic,Mike Taylor
2009,LAC,CHA,18,Al Thornton,Alex Acker,?,Mike Taylor,Steve Novak,Boris Diaw,Cartier Martin,D.J. Augustin,Emeka Okafor,Vladimir Radmanovic,Brian Skinner
2009,LAC,CHA,20,Al Thornton,Alex Acker,?,Marcus Camby,Zach Randolph,Boris Diaw,D.J. Augustin,Emeka Okafor,Raja Bell,Vladimir Radmanovic,Baron Davis
2009,LAC,CHA,33,Al Thornton,Alex Acker,?,Marcus Camby,Mike Taylor,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Brian Skinner
2009,LAC,CHA,36,Al Thornton,Alex Acker,?,Steve Novak,Zach Randolph,D.J. Augustin,Emeka Okafor,Gerald Wallace,Raymond Felton,Vladimir Radmanovic,Mike Taylor
2009,LAC,CHA,41,Baron Davis,Marcus Camby,?,Steve Novak,Zach Randolph,Boris Diaw,DeSagana Diop,Raja Bell,Raymond Felton,Vladimir Radmanovic,Mike Taylor
2009,LAC,CHA,44,Al Thornton,Baron Davis,?,Mike Taylor,Zach Randolph,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Marcus Camby
2009,LAC,MEM,9,Al Thornton,DeAndre Jordan,?,Marcus Camby,Mike Taylor,Darko Milicic,Darrell Arthur,Greg Buckner,Marko Jaric,O.J. Mayo,Fred Jones
2009,LAC,MEM,13,Baron Davis,Brian Skinner,?,Mike Taylor,Steve Novak,Hakim Warrick,Marc Gasol,Marko Jaric,Quinton Ross,Rudy Gay,Mardy Collins
2009,LAC,MEM,17,Al Thornton,Baron Davis,?,Mardy Collins,Mike Taylor,Hakim Warrick,Marc Gasol,O.J. Mayo,Quinton Ross,Rudy Gay,Brian Skinner
2009,LAC,MEM,23,Al Thornton,Baron Davis,?,Fred Jones,Mardy Collins,Greg Buckner,Hakim Warrick,Marc Gasol,Quinton Ross,Rudy Gay,DeAndre Jordan
2009,LAC,MEM,26,Al Thornton,Baron Davis,?,Fred Jones,Mardy Collins,Darrell Arthur,Marc Gasol,Marko Jaric,O.J. Mayo,Rudy Gay,DeAndre Jordan
2009,LAC,MEM,30,Al Thornton,Baron Davis,?,Fred Jones,Mardy Collins,Darius Miles,Marc Gasol,Marko Jaric,O.J. Mayo,Rudy Gay,DeAndre Jordan
2009,LAC,MEM,39,Baron Davis,DeAndre Jordan,?,Mike Taylor,Steve Novak,Greg Buckner,Hakim Warrick,Marc Gasol,O.J. Mayo,Quinton Ross,Mardy Collins
2009,LAC,MEM,43,Al Thornton,Brian Skinner,?,Mike Taylor,Steve Novak,Greg Buckner,Hakim Warrick,Marc Gasol,O.J. Mayo,Rudy Gay,Fred Jones
2009,DET,LAC,7,Antonio McDyess,Arron Afflalo,?,Tayshaun Prince,Will Bynum,Al Thornton,Baron Davis,Eric Gordon,Marcus Camby,Zach Randolph,Kwame Brown
2009,DET,LAC,19,Antonio McDyess,Jason Maxiell,?,Walter Herrmann,Will Bynum,Al Thornton,Baron Davis,Chris Kaman,Fred Jones,Marcus Camby,Tayshaun Prince
2009,DET,LAC,20,Antonio McDyess,Kwame Brown,?,Walter Herrmann,Will Bynum,Al Thornton,Baron Davis,Fred Jones,Marcus Camby,Zach Randolph,Tayshaun Prince
2009,DET,LAC,23,Antonio McDyess,Arron Afflalo,?,Tayshaun Prince,Will Bynum,Al Thornton,Baron Davis,Chris Kaman,Eric Gordon,Zach Randolph,Kwame Brown
2009,DET,LAC,31,Antonio McDyess,Arron Afflalo,?,Tayshaun Prince,Will Bynum,Al Thornton,Baron Davis,Eric Gordon,Marcus Camby,Zach Randolph,Kwame Brown
2009,DET,LAC,35,Antonio McDyess,Arron Afflalo,?,Walter Herrmann,Will Bynum,Al Thornton,Chris Kaman,Eric Gordon,Fred Jones,Marcus Camby,Jason Maxiell
2009,DET,LAC,39,Jason Maxiell,Kwame Brown,?,Walter Herrmann,Will Bynum,Chris Kaman,Eric Gordon,Fred Jones,Marcus Camby,Steve Novak,Tayshaun Prince
2009,DET,LAC,40,Jason Maxiell,Kwame Brown,?,Walter Herrmann,Will Bynum,Al Thornton,Chris Kaman,Eric Gordon,Fred Jones,Marcus Camby,Tayshaun Prince
2009,DET,LAC,42,Antonio McDyess,Kwame Brown,?,Walter Herrmann,Will Bynum,Al Thornton,Baron Davis,Chris Kaman,Fred Jones,Marcus Camby,Tayshaun Prince
2009,DET,LAC,45,Antonio McDyess,Jason Maxiell,?,Walter Herrmann,Will Bynum,Al Thornton,Baron Davis,Eric Gordon,Fred Jones,Zach Randolph,Tayshaun Prince
2009,DET,CHA,0,Allen Iverson,Rasheed Wallace,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Richard Hamilton
2009,DET,CHA,7,Allen Iverson,Amir Johnson,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Rasheed Wallace
2009,DET,CHA,11,Allen Iverson,Amir Johnson,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Gerald Wallace,Nazr Mohammed,Raja Bell,Raymond Felton,Rasheed Wallace
2009,DET,CHA,21,Allen Iverson,Antonio McDyess,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Gerald Wallace,Juwan Howard,Raja Bell,Raymond Felton,Rasheed Wallace
2009,DET,CHA,25,Allen Iverson,Rasheed Wallace,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Richard Hamilton
2009,DET,CHA,33,Allen Iverson,Amir Johnson,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,Antonio McDyess
2009,DET,CHA,39,Antonio McDyess,Jason Maxiell,?,Rodney Stuckey,Tayshaun Prince,Gerald Wallace,Juwan Howard,Matt Carroll,Nazr Mohammed,Raymond Felton,Richard Hamilton
2009,MEM,DET,0,Darrell Arthur,Marc Gasol,?,O.J. Mayo,Rudy Gay,Allen Iverson,Rasheed Wallace,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Mike Conley
2009,MEM,DET,16,Darius Miles,Hakim Warrick,?,Marko Jaric,O.J. Mayo,Antonio McDyess,Arron Afflalo,Jason Maxiell,Richard Hamilton,Will Bynum,Kyle Lowry
2009,MEM,DET,20,Hakim Warrick,Marc Gasol,?,O.J. Mayo,Rudy Gay,Jason Maxiell,Rasheed Wallace,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Mike Conley
2009,MEM,DET,25,Darrell Arthur,Marc Gasol,?,O.J. Mayo,Rudy Gay,Allen Iverson,Rasheed Wallace,Richard Hamilton,Rodney Stuckey,Tayshaun Prince,Mike Conley
2009,MEM,DET,33,Hakim Warrick,Marc Gasol,?,O.J. Mayo,Rudy Gay,Allen Iverson,Antonio McDyess,Jason Maxiell,Richard Hamilton,Rodney Stuckey,Mike Conley
2009,MEM,DET,35,Darrell Arthur,Hakim Warrick,?,O.J. Mayo,Rudy Gay,Allen Iverson,Antonio McDyess,Jason Maxiell,Richard Hamilton,Rodney Stuckey,Kyle Lowry
2009,MEM,DET,40,Hakim Warrick,Kyle Lowry,?,Marko Jaric,O.J. Mayo,Allen Iverson,Antonio McDyess,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Marc Gasol
2009,DET,MEM,7,Jason Maxiell,Kwame Brown,?,Rodney Stuckey,Tayshaun Prince,Darrell Arthur,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Richard Hamilton
2009,DET,MEM,9,Arron Afflalo,Jason Maxiell,?,Richard Hamilton,Will Bynum,Darrell Arthur,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Kwame Brown
2009,DET,MEM,11,Amir Johnson,Arron Afflalo,?,Richard Hamilton,Will Bynum,Hakim Warrick,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Kwame Brown
2009,DET,MEM,22,Jason Maxiell,Kwame Brown,?,Rodney Stuckey,Tayshaun Prince,Darrell Arthur,Marc Gasol,Mike Conley,Quinton Ross,Rudy Gay,Richard Hamilton
2009,DET,MEM,25,Antonio McDyess,Jason Maxiell,?,Rodney Stuckey,Tayshaun Prince,Darrell Arthur,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Richard Hamilton
2009,DET,MEM,33,Amir Johnson,Antonio McDyess,?,Tayshaun Prince,Will Bynum,Hakim Warrick,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Richard Hamilton
2009,DET,MEM,36,Amir Johnson,Kwame Brown,?,Tayshaun Prince,Will Bynum,Hakim Warrick,Marc Gasol,Mike Conley,Quinton Ross,Rudy Gay,Richard Hamilton
2009,DET,MEM,37,Antonio McDyess,Kwame Brown,?,Tayshaun Prince,Will Bynum,Darko Milicic,Hakim Warrick,Mike Conley,O.J. Mayo,Quinton Ross,Richard Hamilton
2009,DET,MEM,41,Antonio McDyess,Kwame Brown,?,Tayshaun Prince,Will Bynum,Darko Milicic,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Richard Hamilton
2009,DET,CHA,0,Antonio McDyess,Rasheed Wallace,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,Cartier Martin,Emeka Okafor,Gerald Wallace,Raymond Felton,Richard Hamilton
2009,DET,CHA,10,Antonio McDyess,Kwame Brown,?,Tayshaun Prince,Will Bynum,Boris Diaw,D.J. Augustin,Dontell Jefferson,Emeka Okafor,Gerald Wallace,Richard Hamilton
2009,DET,CHA,11,Arron Afflalo,Jason Maxiell,?,Richard Hamilton,Will Bynum,Boris Diaw,D.J. Augustin,Dontell Jefferson,Emeka Okafor,Gerald Wallace,Kwame Brown
2009,DET,CHA,14,Arron Afflalo,Jason Maxiell,?,Richard Hamilton,Will Bynum,Boris Diaw,D.J. Augustin,DeSagana Diop,Dontell Jefferson,Juwan Howard,Kwame Brown
2009,DET,CHA,16,Arron Afflalo,Kwame Brown,?,Walter Herrmann,Will Bynum,Boris Diaw,D.J. Augustin,DeSagana Diop,Dontell Jefferson,Juwan Howard,Rasheed Wallace
2009,DET,CHA,17,Arron Afflalo,Kwame Brown,?,Walter Herrmann,Will Bynum,D.J. Augustin,DeSagana Diop,Dontell Jefferson,Juwan Howard,Vladimir Radmanovic,Rasheed Wallace
2009,DET,CHA,22,Antonio McDyess,Rasheed Wallace,?,Rodney Stuckey,Tayshaun Prince,Boris Diaw,D.J. Augustin,Emeka Okafor,Gerald Wallace,Vladimir Radmanovic,Richard Hamilton
2009,DET,CHA,35,Antonio McDyess,Arron Afflalo,?,Richard Hamilton,Will Bynum,Boris Diaw,D.J. Augustin,Emeka Okafor,Gerald Wallace,Vladimir Radmanovic,Kwame Brown
2009,MEM,CHA,9,Darko Milicic,Hakim Warrick,?,O.J. Mayo,Rudy Gay,D.J. Augustin,Emeka Okafor,Gerald Wallace,Juwan Howard,Raja Bell,Kyle Lowry
2009,MEM,CHA,16,Darko Milicic,Greg Buckner,?,Mike Conley,O.J. Mayo,Boris Diaw,D.J. Augustin,Juwan Howard,Matt Carroll,Nazr Mohammed,Marc Gasol
2009,MEM,CHA,29,Darko Milicic,Mike Conley,?,Quinton Ross,Rudy Gay,Boris Diaw,Emeka Okafor,Gerald Wallace,Raja Bell,Raymond Felton,O.J. Mayo
2009,MEM,CHA,34,Greg Buckner,Marc Gasol,?,Quinton Ross,Rudy Gay,Boris Diaw,D.J. Augustin,Emeka Okafor,Raja Bell,Raymond Felton,Mike Conley
2009,MEM,CHA,35,Greg Buckner,Hakim Warrick,?,Mike Conley,Rudy Gay,Boris Diaw,D.J. Augustin,Emeka Okafor,Raja Bell,Raymond Felton,Marc Gasol
2009,MEM,CHA,40,Greg Buckner,Hakim Warrick,?,Marc Gasol,Mike Conley,Boris Diaw,D.J. Augustin,Juwan Howard,Nazr Mohammed,Raymond Felton,Kyle Lowry
2010,LAC,PHO,0,Al Thornton,Baron Davis,?,Eric Gordon,Marcus Camby,Amar'e Stoudemire,Channing Frye,Grant Hill,Leandro Barbosa,Steve Nash,Chris Kaman
2010,LAC,PHO,9,Baron Davis,Craig Smith,?,Marcus Camby,Rasual Butler,Amar'e Stoudemire,Channing Frye,Grant Hill,Jared Dudley,Steve Nash,Eric Gordon
2010,LAC,PHO,11,Baron Davis,Craig Smith,?,Marcus Camby,Rasual Butler,Earl Clark,Grant Hill,Jared Dudley,Lou Amundson,Steve Nash,Eric Gordon
2010,LAC,PHO,18,Al Thornton,Chris Kaman,?,Marcus Camby,Sebastian Telfair,Amar'e Stoudemire,Earl Clark,Grant Hill,Leandro Barbosa,Steve Nash,Eric Gordon
2010,LAC,PHO,27,Baron Davis,Chris Kaman,?,Marcus Camby,Rasual Butler,Amar'e Stoudemire,Channing Frye,Grant Hill,Leandro Barbosa,Steve Nash,Eric Gordon
2010,LAC,PHO,36,Chris Kaman,Eric Gordon,?,Rasual Butler,Sebastian Telfair,Earl Clark,Goran Dragic,Jared Dudley,Leandro Barbosa,Lou Amundson,Marcus Camby
2010,LAC,PHO,37,Al Thornton,Chris Kaman,?,Rasual Butler,Sebastian Telfair,Earl Clark,Goran Dragic,Jared Dudley,Leandro Barbosa,Lou Amundson,Craig Smith
2010,LAC,PHO,40,Al Thornton,Chris Kaman,?,Rasual Butler,Sebastian Telfair,Amar'e Stoudemire,Channing Frye,Grant Hill,Jared Dudley,Steve Nash,Craig Smith
2010,LAC,PHO,41,Al Thornton,Baron Davis,?,Eric Gordon,Marcus Camby,Amar'e Stoudemire,Channing Frye,Grant Hill,Jared Dudley,Steve Nash,Chris Kaman
2010,PHO,GSW,0,Amar'e Stoudemire,Channing Frye,?,Leandro Barbosa,Steve Nash,Andris Biedrins,Anthony Randolph,Monta Ellis,Stephen Curry,Stephen Jackson,Grant Hill
2010,PHO,GSW,14,Amar'e Stoudemire,Goran Dragic,?,Leandro Barbosa,Lou Amundson,Anthony Morrow,Corey Maggette,Kelenna Azubuike,Monta Ellis,Ronny Turiaf,Jared Dudley
2010,PHO,GSW,17,Amar'e Stoudemire,Jared Dudley,?,Lou Amundson,Steve Nash,Anthony Morrow,Corey Maggette,Kelenna Azubuike,Monta Ellis,Ronny Turiaf,Leandro Barbosa
2010,PHO,GSW,19,Amar'e Stoudemire,Channing Frye,?,Leandro Barbosa,Steve Nash,Andris Biedrins,Anthony Morrow,Kelenna Azubuike,Stephen Curry,Stephen Jackson,Grant Hill
2010,PHO,GSW,24,Channing Frye,Grant Hill,?,Lou Amundson,Steve Nash,Andris Biedrins,Anthony Morrow,Corey Maggette,Monta Ellis,Stephen Jackson,Leandro Barbosa
2010,PHO,GSW,30,Amar'e Stoudemire,Channing Frye,?,Jared Dudley,Steve Nash,Andris Biedrins,Corey Maggette,Monta Ellis,Stephen Curry,Stephen Jackson,Grant Hill
2010,PHO,GSW,34,Amar'e Stoudemire,Grant Hill,?,Lou Amundson,Steve Nash,Andris Biedrins,Corey Maggette,Monta Ellis,Stephen Curry,Stephen Jackson,Jared Dudley
2010,PHO,GSW,37,Amar'e Stoudemire,Channing Frye,?,Leandro Barbosa,Steve Nash,Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Ronny Turiaf,Stephen Curry,Grant Hill
2010,PHO,GSW,39,Channing Frye,Grant Hill,?,Lou Amundson,Steve Nash,Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Mikki Moore,Stephen Curry,Leandro Barbosa
2010,PHO,GSW,43,Channing Frye,Goran Dragic,?,Lou Amundson,Steve Nash,Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Mikki Moore,Stephen Curry,Jared Dudley
2010,PHO,MIN,8,Channing Frye,Earl Clark,?,Jason Richardson,Steve Nash,Corey Brewer,Damien Wilkins,Ramon Sessions,Ryan Gomes,Ryan Hollins,Jared Dudley
2010,PHO,MIN,18,Amar'e Stoudemire,Channing Frye,?,Jason Richardson,Steve Nash,Al Jefferson,Corey Brewer,Jonny Flynn,Ryan Gomes,Wayne Ellington,Grant Hill
2010,PHO,MIN,21,Channing Frye,Grant Hill,?,Lou Amundson,Steve Nash,Al Jefferson,Corey Brewer,Ramon Sessions,Ryan Gomes,Wayne Ellington,Jason Richardson
2010,PHO,MIN,24,Channing Frye,Grant Hill,?,Lou Amundson,Steve Nash,Damien Wilkins,Ramon Sessions,Ryan Gomes,Ryan Hollins,Wayne Ellington,Jason Richardson
2010,PHO,MIN,25,Amar'e Stoudemire,Channing Frye,?,Jason Richardson,Steve Nash,Al Jefferson,Corey Brewer,Jonny Flynn,Oleksiy Pecherov,Ryan Gomes,Grant Hill
2010,PHO,MIN,33,Amar'e Stoudemire,Channing Frye,?,Leandro Barbosa,Steve Nash,Brian Cardinal,Corey Brewer,Jonny Flynn,Ryan Gomes,Ryan Hollins,Jared Dudley
2010,PHO,MIN,34,Amar'e Stoudemire,Channing Frye,?,Leandro Barbosa,Steve Nash,Brian Cardinal,Damien Wilkins,Ramon Sessions,Ryan Hollins,Wayne Ellington,Jared Dudley
2010,PHO,MIN,39,Amar'e Stoudemire,Goran Dragic,?,Leandro Barbosa,Lou Amundson,Al Jefferson,Corey Brewer,Ramon Sessions,Ryan Gomes,Wayne Ellington,Jared Dudley
2010,PHO,MIN,44,Amar'e Stoudemire,Channing Frye,?,Jason Richardson,Steve Nash,Corey Brewer,Ramon Sessions,Ryan Gomes,Ryan Hollins,Wayne Ellington,Grant Hill
2010,MIA,PHO,7,Dwyane Wade,Jermaine O'Neal,?,Quentin Richardson,Udonis Haslem,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Mario Chalmers
2010,MIA,PHO,17,Carlos Arroyo,Dorell Wright,?,Michael Beasley,Udonis Haslem,Channing Frye,Goran Dragic,Jared Dudley,Jason Richardson,Lou Amundson,Jermaine O'Neal
2010,MIA,PHO,19,Dwyane Wade,Jermaine O'Neal,?,Quentin Richardson,Udonis Haslem,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Mario Chalmers
2010,MIA,PHO,20,Dwyane Wade,Jermaine O'Neal,?,Quentin Richardson,Udonis Haslem,Amar'e Stoudemire,Channing Frye,Grant Hill,Jared Dudley,Steve Nash,Mario Chalmers
2010,MIA,PHO,28,Dwyane Wade,Jermaine O'Neal,?,Michael Beasley,Quentin Richardson,Amar'e Stoudemire,Grant Hill,Jason Richardson,Lou Amundson,Steve Nash,Mario Chalmers
2010,MIA,PHO,44,Dwyane Wade,Jermaine O'Neal,?,Quentin Richardson,Udonis Haslem,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Mario Chalmers
2010,ORL,PHO,0,Dwight Howard,J.J. Redick,?,Matt Barnes,Ryan Anderson,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Jameer Nelson
2010,ORL,PHO,3,Dwight Howard,J.J. Redick,?,Matt Barnes,Ryan Anderson,Amar'e Stoudemire,Grant Hill,Jarron Collins,Jason Richardson,Steve Nash,Jameer Nelson
2010,ORL,PHO,9,Dwight Howard,J.J. Redick,?,Matt Barnes,Ryan Anderson,Amar'e Stoudemire,Goran Dragic,Jared Dudley,Jarron Collins,Jason Richardson,Jason Williams
2010,ORL,PHO,14,Brandon Bass,J.J. Redick,?,Marcin Gortat,Mickael Pietrus,Alando Tucker,Channing Frye,Goran Dragic,Jared Dudley,Lou Amundson,Jason Williams
2010,ORL,PHO,20,Brandon Bass,J.J. Redick,?,Marcin Gortat,Mickael Pietrus,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Jameer Nelson
2010,ORL,PHO,23,J.J. Redick,Jameer Nelson,?,Mickael Pietrus,Ryan Anderson,Grant Hill,Jarron Collins,Jason Richardson,Lou Amundson,Steve Nash,Marcin Gortat
2010,ORL,PHO,25,Dwight Howard,J.J. Redick,?,Matt Barnes,Ryan Anderson,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Jameer Nelson
2010,ORL,PHO,32,Dwight Howard,J.J. Redick,?,Mickael Pietrus,Ryan Anderson,Amar'e Stoudemire,Channing Frye,Earl Clark,Goran Dragic,Jared Dudley,Jameer Nelson
2010,ORL,PHO,33,Dwight Howard,J.J. Redick,?,Mickael Pietrus,Ryan Anderson,Amar'e Stoudemire,Channing Frye,Earl Clark,Goran Dragic,Jared Dudley,Jason Williams
2010,ORL,PHO,37,Brandon Bass,Dwight Howard,?,Matt Barnes,Mickael Pietrus,Amar'e Stoudemire,Earl Clark,Goran Dragic,Jared Dudley,Lou Amundson,Jason Williams
2010,ORL,PHO,38,Brandon Bass,Jason Williams,?,Matt Barnes,Mickael Pietrus,Amar'e Stoudemire,Earl Clark,Goran Dragic,Jared Dudley,Lou Amundson,Marcin Gortat
2010,ORL,PHO,43,Anthony Johnson,Brandon Bass,?,Marcin Gortat,Matt Barnes,Alando Tucker,Earl Clark,Goran Dragic,Lou Amundson,Taylor Griffin,Jason Williams
2010,BOS,PHO,0,Kendrick Perkins,Kevin Garnett,?,Rajon Rondo,Ray Allen,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Paul Pierce
2010,BOS,PHO,13,Eddie House,Marquis Daniels,?,Ray Allen,Shelden Williams,Earl Clark,Goran Dragic,Grant Hill,Jared Dudley,Lou Amundson,Rasheed Wallace
2010,BOS,PHO,20,Kendrick Perkins,Kevin Garnett,?,Rajon Rondo,Ray Allen,Amar'e Stoudemire,Channing Frye,Jared Dudley,Jason Richardson,Steve Nash,Paul Pierce
2010,BOS,PHO,24,Kendrick Perkins,Kevin Garnett,?,Rajon Rondo,Ray Allen,Channing Frye,Jared Dudley,Jason Richardson,Lou Amundson,Steve Nash,Paul Pierce
2010,BOS,PHO,29,Kendrick Perkins,Kevin Garnett,?,Paul Pierce,Rajon Rondo,Amar'e Stoudemire,Channing Frye,Jared Dudley,Jason Richardson,Steve Nash,Marquis Daniels
2010,BOS,PHO,33,Kevin Garnett,Marquis Daniels,?,Rajon Rondo,Rasheed Wallace,Amar'e Stoudemire,Goran Dragic,Jared Dudley,Lou Amundson,Steve Nash,Paul Pierce
2010,BOS,PHO,41,Eddie House,Kevin Garnett,?,Rasheed Wallace,Ray Allen,Amar'e Stoudemire,Channing Frye,Jared Dudley,Jason Richardson,Steve Nash,Paul Pierce
2010,BOS,PHO,42,Kevin Garnett,Paul Pierce,?,Rasheed Wallace,Ray Allen,Amar'e Stoudemire,Channing Frye,Grant Hill,Jared Dudley,Steve Nash,Rajon Rondo
2010,BOS,PHO,43,Kevin Garnett,Paul Pierce,?,Rasheed Wallace,Ray Allen,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Rajon Rondo
2010,WAS,PHO,9,Andray Blatche,Brendan Haywood,?,DeShawn Stevenson,Gilbert Arenas,Amar'e Stoudemire,Channing Frye,Jared Dudley,Leandro Barbosa,Steve Nash,Caron Butler
2010,WAS,PHO,16,Andray Blatche,Caron Butler,?,Fabricio Oberto,Randy Foye,Goran Dragic,Jared Dudley,Jason Richardson,Leandro Barbosa,Lou Amundson,DeShawn Stevenson
2010,WAS,PHO,31,Andray Blatche,Brendan Haywood,?,DeShawn Stevenson,Randy Foye,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Caron Butler
2010,PHI,PHO,8,Andre Iguodala,Elton Brand,?,Rodney Carney,Samuel Dalembert,Amar'e Stoudemire,Channing Frye,Grant Hill,Jason Richardson,Steve Nash,Lou Williams
